Date,Open,High,Low,Close,Adj Close,Volume
2017-04-20,79.720001,80.889999,79.510002,80.760002,78.832336,3586300
2017-04-21,79.580002,80.410004,79.239998,79.809998,77.904999,6314400
2017-04-24,81.019997,81.510002,80.849998,81.080002,79.144691,5129200
2017-04-25,81.300003,82.430000,81.110001,82.360001,80.394142,7604100
2017-04-26,82.169998,82.919998,80.790001,81.110001,79.173973,6763900
2017-04-27,80.750000,81.269997,80.360001,80.800003,79.360596,5762500
2017-04-28,81.040001,81.040001,78.650002,79.180000,77.769447,10521800
2017-05-01,79.250000,79.500000,78.400002,79.290001,77.877487,5065500
2017-05-02,79.160004,79.410004,78.790001,79.250000,77.838203,6234500
2017-05-03,79.199997,79.930000,79.000000,79.769997,78.348930,4665000
2017-05-04,79.980003,80.029999,79.080002,79.300003,77.887321,3241300
2017-05-05,79.449997,79.639999,79.139999,79.629997,78.211433,3653900
2017-05-08,79.699997,79.820000,79.360001,79.459999,78.044456,2776600
2017-05-09,79.379997,79.830002,79.269997,79.449997,78.034637,4433900
2017-05-10,79.980003,80.669998,79.769997,80.489998,79.056107,5180400
2017-05-11,80.199997,80.680000,79.650002,80.400002,78.967712,3168400
2017-05-12,80.769997,80.769997,80.279999,80.690002,79.252556,2648900
2017-05-15,80.650002,81.620003,80.459999,81.550003,80.097237,3596100
2017-05-16,81.879997,82.320000,81.449997,82.269997,80.804398,3918500
2017-05-17,81.540001,82.059998,78.610001,78.680000,77.278351,6401800
2017-05-18,78.919998,79.690002,78.419998,79.230003,77.818558,4930900
2017-05-19,79.389999,81.040001,79.300003,80.300003,78.869499,7506600
2017-05-22,80.480003,80.930000,80.050003,80.370003,78.938255,3672100
2017-05-23,80.500000,80.550003,79.449997,79.690002,78.270363,3683700
2017-05-24,80.300003,80.300003,79.739998,80.050003,78.623955,3671500
2017-05-25,80.489998,80.989998,79.980003,80.790001,79.350769,3226100
2017-05-26,80.860001,81.180000,80.320000,81.120003,79.674889,2812200
2017-05-30,81.000000,82.199997,81.000000,81.970001,80.509750,3258100
2017-05-31,82.199997,83.239998,82.180000,82.489998,81.020477,6503900
