Date,Open,High,Low,Close,Adj Close,Volume
2017-04-20,71.739998,72.470001,70.779999,71.730003,71.730003,1671900
2017-04-21,71.690002,71.830002,70.580002,70.639999,70.639999,1782500
2017-04-24,71.559998,72.599998,70.940002,71.989998,71.989998,2562700
2017-04-25,72.690002,74.120003,71.769997,73.449997,73.449997,2118400
2017-04-26,73.900002,75.430000,71.300003,72.800003,72.800003,3512000
2017-04-27,72.800003,73.419998,72.209999,72.949997,72.949997,2826400
2017-04-28,72.839996,74.550003,72.769997,74.400002,74.400002,1878200
2017-05-01,74.400002,75.389999,74.059998,75.330002,75.330002,2130700
2017-05-02,75.839996,77.190002,75.129997,76.989998,76.989998,2603700
2017-05-03,76.900002,77.599998,75.480003,76.040001,76.040001,1660100
2017-05-04,75.769997,76.500000,74.529999,75.870003,75.870003,2608800
2017-05-05,76.279999,77.250000,76.239998,76.879997,76.879997,1290100
2017-05-08,76.989998,77.589996,75.750000,75.790001,75.790001,1530600
2017-05-09,75.870003,76.339996,75.190002,75.730003,75.730003,1478900
2017-05-10,75.570000,77.580002,75.410004,77.360001,77.360001,2340100
2017-05-11,76.959999,77.190002,76.169998,76.239998,76.239998,1056200
2017-05-12,76.349998,76.779999,75.449997,75.669998,75.669998,1692300
2017-05-15,76.349998,76.430000,75.410004,76.400002,76.400002,1509900
2017-05-16,76.769997,76.980003,76.120003,76.440002,76.440002,1547600
2017-05-17,76.440002,76.440002,75.330002,75.419998,75.419998,1000600
2017-05-18,75.010002,76.169998,74.540001,75.620003,75.620003,2201400
2017-05-19,75.879997,76.470001,74.970001,75.070000,75.070000,1517800
2017-05-22,73.580002,74.360001,72.809998,74.019997,74.019997,2019500
2017-05-23,74.129997,74.750000,73.660004,73.989998,73.989998,1377800
2017-05-24,74.239998,75.099998,73.889999,74.750000,74.750000,1202300
2017-05-25,74.970001,75.629997,74.540001,75.250000,75.250000,1823300
2017-05-26,75.309998,75.470001,74.320000,74.570000,74.570000,919700
2017-05-30,74.570000,74.690002,73.330002,73.459999,73.459999,1129500
2017-05-31,73.480003,73.730003,72.139999,72.629997,72.629997,3054400
2017-06-01,72.690002,75.760002,72.669998,75.250000,75.250000,2936300
2017-06-02,75.430000,75.750000,75.000000,75.190002,75.190002,1420600
2017-06-05,75.120003,76.260002,74.930000,75.599998,75.599998,1065300
2017-06-06,75.570000,76.959999,75.419998,76.230003,76.230003,1582700
2017-06-07,76.570000,78.040001,76.430000,77.620003,77.620003,1434400
2017-06-08,77.620003,78.139999,77.279999,77.669998,77.669998,1255600
2017-06-09,77.480003,78.629997,76.910004,77.500000,77.500000,1313500
2017-06-12,77.379997,77.470001,74.730003,76.489998,76.489998,1262100
2017-06-13,76.930000,78.279999,76.900002,78.059998,78.059998,1286800
2017-06-14,78.550003,79.160004,77.910004,78.360001,78.360001,1015100
2017-06-15,77.830002,79.029999,77.830002,79.019997,79.019997,1936000
2017-06-16,79.120003,79.500000,77.949997,78.629997,78.629997,1700800
2017-06-19,78.580002,79.480003,78.459999,78.629997,78.629997,1534000
2017-06-20,78.459999,78.599998,77.970001,78.320000,78.320000,1228800
2017-06-21,78.870003,80.360001,78.540001,80.120003,80.120003,1751200
2017-06-22,80.209999,83.809998,79.849998,83.000000,83.000000,2640700
2017-06-23,83.180000,85.800003,82.389999,84.150002,84.150002,4265400
2017-06-26,84.150002,84.830002,82.209999,82.349998,82.349998,2325400
2017-06-27,82.580002,82.580002,80.779999,81.010002,81.010002,1675300
2017-06-28,81.610001,81.699997,80.489998,81.360001,81.360001,1244300
2017-06-29,81.500000,81.500000,78.559998,79.949997,79.949997,1046300
2017-06-30,80.279999,80.599998,79.360001,79.879997,79.879997,1353200
2017-07-03,80.000000,80.730003,79.709999,80.139999,80.139999,724600
2017-07-05,80.480003,82.120003,80.160004,81.589996,81.589996,1347000
2017-07-06,81.000000,81.550003,79.370003,79.699997,79.699997,1324600
