Date,Open,High,Low,Close,Adj Close,Volume
2017-04-20,54.290001,54.419998,53.400002,53.680000,53.112675,561400
2017-04-21,53.660000,53.820000,53.189999,53.540001,52.974152,538900
2017-04-24,54.290001,54.799999,54.009998,54.660000,54.082317,677300
2017-04-25,54.959999,55.410000,54.759998,55.110001,54.527561,454900
2017-04-26,55.080002,55.650002,55.080002,55.400002,54.814499,382200
2017-04-27,55.389999,55.750000,55.070000,55.720001,55.131119,581700
2017-04-28,55.790001,55.919998,54.650002,54.919998,54.339569,680000
2017-05-01,55.099998,55.279999,54.279999,54.520000,53.943798,991400
2017-05-02,54.740002,55.320000,54.540001,55.150002,54.567139,644100
2017-05-03,54.740002,54.950001,54.200001,54.580002,54.003166,622400
2017-05-04,54.560001,54.959999,54.369999,54.779999,54.201046,702000
2017-05-05,54.380001,54.660000,52.880001,54.660000,54.082317,1358700
2017-05-08,54.750000,55.150002,54.389999,54.709999,54.131790,1144000
2017-05-09,55.209999,55.970001,53.779999,55.919998,55.329002,1170300
2017-05-10,55.889999,55.919998,54.299999,54.560001,53.983376,1587600
2017-05-11,54.500000,55.049999,54.099998,54.560001,53.983376,944500
2017-05-12,54.299999,54.330002,52.709999,52.750000,52.192501,959700
2017-05-15,53.240002,53.540001,52.680000,52.820000,52.261765,1137100
2017-05-16,52.910000,52.990002,52.250000,52.599998,52.044086,986100
2017-05-17,52.450001,52.450001,50.980000,51.709999,51.309814,1427500
2017-05-18,51.799999,52.090000,50.529999,51.400002,51.002216,1348100
2017-05-19,51.869999,53.299999,51.770000,53.009998,52.599754,1382200
2017-05-22,53.389999,53.750000,52.639999,52.880001,52.470764,947800
2017-05-23,53.009998,53.259998,52.689999,53.180000,52.768444,584400
2017-05-24,53.060001,53.310001,52.500000,52.939999,52.530296,1140200
2017-05-25,53.180000,53.200001,52.459999,52.590000,52.183010,841000
2017-05-26,52.520000,52.869999,52.400002,52.660000,52.252464,682800
2017-05-30,52.490002,52.830002,52.270000,52.630001,52.222702,693100
2017-05-31,52.630001,52.660000,52.009998,52.419998,52.014324,1527100
2017-06-01,52.560001,53.330002,52.119999,53.209999,52.798210,639800
2017-06-02,53.320000,53.560001,52.860001,53.200001,52.788284,1008700
2017-06-05,53.130001,53.290001,52.250000,52.310001,51.905174,1116300
2017-06-06,52.130001,52.349998,51.680000,52.090000,51.686878,934400
2017-06-07,52.119999,52.299999,51.619999,52.000000,51.597572,1128900
2017-06-08,52.000000,52.990002,51.779999,52.910000,52.500526,993900
2017-06-09,52.900002,55.119999,52.619999,54.950001,54.524742,1162400
2017-06-12,54.869999,55.290001,54.230000,55.009998,54.584278,1320100
2017-06-13,55.060001,55.660000,54.720001,55.000000,54.574356,672100
2017-06-14,55.000000,55.419998,54.220001,54.590000,54.167530,568800
2017-06-15,54.029999,54.750000,53.459999,53.799999,53.383644,620200
2017-06-16,53.669998,53.900002,53.349998,53.820000,53.403484,784200
2017-06-19,53.939999,54.480000,53.650002,54.200001,53.780548,1124300
2017-06-20,53.919998,54.279999,53.320000,53.450001,53.036354,608500
2017-06-21,53.590000,53.669998,52.430000,52.490002,52.083782,808600
2017-06-22,52.570000,52.910000,52.110001,52.660000,52.252464,493000
2017-06-23,52.660000,52.889999,52.290001,52.810001,52.401306,837000
2017-06-26,52.990002,53.820000,52.680000,53.549999,53.135578,429400
2017-06-27,53.599998,54.490002,53.369999,53.529999,53.115730,539500
2017-06-28,54.000000,54.860001,54.000000,54.209999,53.790470,754900
2017-06-29,54.389999,54.570000,53.139999,53.560001,53.145500,965800
2017-06-30,53.840000,54.689999,53.689999,54.389999,53.969074,902300
2017-07-03,54.639999,55.500000,54.480000,55.150002,54.723194,348200
2017-07-05,55.049999,55.049999,54.299999,54.860001,54.435436,925900
2017-07-06,54.799999,55.279999,54.009998,54.169998,53.750778,1043100
2017-07-07,54.240002,55.000000,53.830002,54.820000,54.395748,669600
2017-07-10,54.669998,55.349998,54.380001,54.779999,54.356056,1153100
2017-07-11,54.790001,54.790001,53.980000,54.599998,54.177448,774300
2017-07-12,55.110001,55.590000,54.520000,54.680000,54.256832,527600
2017-07-13,54.720001,54.730000,54.160000,54.240002,53.820236,715900
2017-07-14,54.369999,54.680000,54.180000,54.369999,53.949230,482500
2017-07-17,54.330002,54.869999,54.020000,54.500000,54.078228,575200
2017-07-18,54.090000,54.099998,52.090000,52.400002,51.994480,1176100
2017-07-19,52.520000,53.470001,52.400002,53.430000,53.016506,580300
2017-07-20,53.330002,53.520000,52.430000,52.540001,52.133392,762300
2017-07-21,52.439999,52.540001,51.959999,52.299999,51.895252,571100
2017-07-24,52.000000,52.279999,51.349998,52.169998,51.766258,799500
2017-07-25,52.669998,53.419998,52.529999,52.990002,52.579910,411400
2017-07-26,53.110001,53.250000,52.220001,52.799999,52.391384,441600
2017-07-27,52.840000,53.099998,52.590000,53.060001,52.649372,443800
2017-07-28,52.889999,53.070000,52.090000,52.389999,51.984554,604900
2017-07-31,52.630001,53.220001,52.320000,52.720001,52.312004,610500
2017-08-01,52.990002,53.419998,52.560001,53.250000,52.837898,738300
2017-08-02,52.970001,54.500000,52.790001,53.349998,53.086666,2135300
2017-08-03,52.840000,53.110001,51.849998,52.669998,52.410023,1657900
2017-08-04,52.669998,52.930000,52.009998,52.480000,52.220963,908200
2017-08-07,52.340000,52.689999,52.099998,52.310001,52.051800,905100
2017-08-08,53.299999,54.990002,52.610001,54.119999,53.852863,1493100
2017-08-09,53.740002,54.270000,53.330002,54.220001,53.952374,923400
2017-08-10,53.849998,54.619999,52.630001,52.680000,52.419971,1260100
2017-08-11,52.470001,53.000000,52.360001,52.580002,52.320469,1007300
2017-08-14,53.139999,53.360001,52.689999,52.730000,52.469727,532800
2017-08-15,52.590000,52.689999,51.549999,51.570000,51.315453,821800
2017-08-16,51.799999,52.119999,50.970001,51.049999,50.798019,736800
2017-08-17,50.889999,51.330002,50.209999,50.250000,50.001965,832700
2017-08-18,50.040001,50.599998,49.709999,49.849998,49.603939,937500
2017-08-21,49.860001,49.869999,49.310001,49.580002,49.335278,820200
2017-08-22,49.720001,50.959999,49.599998,50.869999,50.618904,1476900
2017-08-23,50.599998,51.560001,50.410000,51.330002,51.076637,1048800
2017-08-24,51.430000,51.700001,51.240002,51.330002,51.076637,780300
2017-08-25,51.650002,52.200001,51.450001,51.939999,51.683624,590700
2017-08-28,52.310001,52.439999,51.820000,52.230000,51.972195,811600
2017-08-29,51.959999,53.380001,51.959999,53.169998,52.907551,1014200
2017-08-30,53.099998,53.959999,52.540001,53.750000,53.484692,593900
2017-08-31,54.009998,54.619999,53.750000,54.490002,54.221039,824400
2017-09-01,54.740002,55.439999,54.630001,55.130001,54.857880,802200
2017-09-05,55.250000,55.360001,54.000000,54.380001,54.111584,1207000
2017-09-06,54.570000,54.830002,54.220001,54.490002,54.221039,607900
2017-09-07,54.520000,54.650002,53.849998,54.439999,54.171284,930200
2017-09-08,54.360001,55.000000,53.939999,54.630001,54.360348,597800
2017-09-11,55.000000,55.189999,54.599998,54.889999,54.619064,1276400
2017-09-12,55.200001,56.180000,55.169998,55.930000,55.653931,612700
2017-09-13,55.790001,56.400002,55.669998,55.980000,55.703682,582600
2017-09-14,55.799999,56.150002,55.660000,55.790001,55.514622,441800
2017-09-15,55.700001,56.450001,55.610001,55.950001,55.673836,1034600
2017-09-18,56.029999,56.880001,55.849998,56.759998,56.479836,1252400
2017-09-19,56.860001,57.009998,56.610001,56.849998,56.569389,620000
2017-09-20,57.000000,57.759998,56.950001,57.720001,57.435097,744500
2017-09-21,57.830002,57.959999,57.380001,57.410000,57.126625,601000
2017-09-22,57.400002,57.630001,56.880001,57.540001,57.255985,816100
2017-09-25,57.520000,58.439999,57.509998,58.259998,57.972431,611500
2017-09-26,58.310001,58.490002,57.820000,58.299999,58.012234,583300
2017-09-27,58.500000,58.509998,57.900002,58.340000,58.052036,558600
2017-09-28,58.279999,58.459999,57.580002,58.169998,57.882874,668000
2017-09-29,58.180000,58.299999,57.669998,58.270000,57.982380,588200
2017-10-02,58.139999,58.790001,57.930000,58.790001,58.499817,914600
2017-10-03,58.849998,58.980000,57.990002,58.439999,58.151543,629600
2017-10-04,58.430000,58.820000,58.119999,58.599998,58.310749,678900
2017-10-05,58.799999,59.130001,58.529999,58.790001,58.499817,452100
2017-10-06,58.509998,58.980000,58.240002,58.959999,58.668972,433000
2017-10-09,58.910000,59.049999,58.130001,58.380001,58.091839,552100
2017-10-10,58.959999,58.959999,58.169998,58.360001,58.071938,437700
2017-10-11,58.369999,58.369999,57.799999,58.009998,57.723663,605100
2017-10-12,57.820000,58.599998,57.779999,58.520000,58.382111,508000
2017-10-13,58.770000,58.770000,58.400002,58.549999,58.412037,571400
2017-10-16,59.009998,59.270000,58.730000,59.000000,58.860977,488600
2017-10-17,58.910000,58.959999,58.080002,58.230000,58.092793,589000
2017-10-18,58.230000,58.529999,58.150002,58.169998,58.032932,506200
2017-10-19,57.930000,58.349998,57.930000,58.299999,58.162628,396700
2017-10-20,58.669998,58.860001,58.459999,58.820000,58.681404,351400
2017-10-23,58.750000,59.060001,58.209999,58.340000,58.202534,376000
2017-10-24,58.349998,58.910000,58.349998,58.590000,58.451946,573700
2017-10-25,58.560001,58.689999,57.570000,58.080002,57.943150,423600
2017-10-26,58.000000,58.919998,58.000000,58.730000,58.591614,465300
2017-10-27,58.490002,59.000000,58.419998,58.709999,58.571663,338100
2017-10-30,58.340000,58.860001,58.340000,58.459999,58.322250,395800
2017-10-31,58.599998,58.840000,58.169998,58.209999,58.072838,563600
2017-11-01,58.380001,58.869999,58.119999,58.290001,58.152653,516100
2017-11-02,58.200001,58.930000,58.040001,58.740002,58.601593,376800
2017-11-03,58.630001,59.430000,58.189999,59.290001,59.150295,589700
2017-11-06,59.250000,61.180000,59.160000,61.110001,60.966007,954700
2017-11-07,61.200001,61.330002,60.700001,60.930000,60.786430,825400
2017-11-08,60.770000,61.139999,60.169998,61.119999,60.975983,692800
2017-11-09,60.639999,60.639999,59.680000,60.279999,60.137962,540100
2017-11-10,60.040001,60.299999,59.730000,60.029999,59.888550,619200
2017-11-13,59.330002,59.830002,58.880001,59.820000,59.679047,503400
2017-11-14,59.419998,59.430000,57.810001,57.939999,57.803474,618400
2017-11-15,57.490002,57.970001,57.209999,57.349998,57.214867,445200
2017-11-16,57.549999,58.430000,57.320000,58.430000,58.292324,581100
2017-11-17,58.259998,58.860001,58.230000,58.630001,58.491852,390300
2017-11-20,58.610001,59.779999,58.540001,59.340000,59.200176,679000
2017-11-21,62.060001,65.290001,61.410000,64.860001,64.707169,1966100
2017-11-22,64.919998,65.800003,64.279999,64.779999,64.627357,864700
2017-11-24,64.809998,64.809998,63.029999,63.290001,63.140873,619300
2017-11-27,63.330002,63.900002,62.889999,63.320000,63.170799,903100
2017-11-28,63.389999,64.750000,62.730000,64.559998,64.407875,1483100
2017-11-29,64.459999,65.339996,64.120003,64.830002,64.677246,764800
2017-11-30,65.010002,66.199997,64.669998,65.629997,65.475357,1024900
2017-12-01,65.870003,65.989998,63.880001,65.459999,65.305756,733600
2017-12-04,66.300003,67.690002,66.120003,66.690002,66.532860,1110500
2017-12-05,66.849998,66.889999,66.040001,66.459999,66.303398,795600
2017-12-06,66.360001,68.120003,66.309998,67.690002,67.530502,1247300
2017-12-07,68.970001,68.970001,67.489998,67.690002,67.530502,1041700
2017-12-08,68.000000,68.690002,67.559998,68.510002,68.348572,854100
2017-12-11,68.440002,68.570000,67.830002,68.379997,68.218872,731700
2017-12-12,68.459999,68.949997,68.199997,68.389999,68.228851,714500
2017-12-13,68.629997,69.349998,67.919998,68.160004,67.999397,906900
2017-12-14,67.059998,67.120003,65.900002,66.129997,65.974174,1190600
2017-12-15,66.430000,67.180000,65.930000,66.190002,66.034042,1636100
2017-12-18,66.430000,67.199997,66.300003,66.739998,66.582741,1244400
2017-12-19,66.629997,67.010002,66.339996,66.389999,66.233566,919100
2017-12-20,66.949997,67.029999,66.370003,66.389999,66.233566,885200
2017-12-21,66.739998,66.809998,66.059998,66.480003,66.323357,735400
2017-12-22,66.900002,66.900002,66.010002,66.279999,66.123825,495900
2017-12-26,65.940002,66.400002,65.160004,66.050003,65.894371,733700
2017-12-27,66.269997,66.309998,65.599998,66.279999,66.123825,729100
2017-12-28,66.610001,66.750000,66.139999,66.570000,66.413139,506700
2017-12-29,66.570000,66.809998,65.940002,65.959999,65.804581,519500
2018-01-02,66.500000,67.339996,66.250000,66.870003,66.712440,1145400
2018-01-03,67.000000,67.449997,66.760002,67.099998,66.941895,1108600
2018-01-04,67.500000,68.000000,66.970001,67.790001,67.630264,1510000
2018-01-05,68.010002,68.309998,67.370003,68.139999,67.979439,1059100
2018-01-08,68.000000,68.160004,67.339996,67.959999,67.799866,1041200
2018-01-09,68.070000,68.519997,67.470001,67.709999,67.550453,913600
2018-01-10,67.790001,68.190002,67.260002,67.809998,67.650215,735300
2018-01-11,68.129997,69.519997,67.949997,69.500000,69.336235,1234900
2018-01-12,69.860001,69.860001,69.269997,69.559998,69.396095,1177100
2018-01-16,70.000000,70.349998,69.250000,69.419998,69.256424,1411900
2018-01-17,69.790001,69.900002,69.089996,69.580002,69.416054,649700
2018-01-18,69.900002,70.050003,69.250000,69.389999,69.226494,748300
2018-01-19,69.430000,69.989998,68.769997,69.949997,69.785172,923900
2018-01-22,69.709999,70.470001,69.470001,70.230003,70.064522,986200
2018-01-23,70.150002,70.400002,69.519997,69.879997,69.715340,643900
2018-01-24,70.300003,70.900002,69.830002,70.239998,70.074493,733900
2018-01-25,70.620003,70.790001,69.400002,69.860001,69.695389,576900
2018-01-26,70.040001,70.129997,69.320000,69.949997,69.785172,755400
2018-01-29,71.000000,72.180000,70.519997,71.050003,70.882591,1447000
2018-01-30,70.669998,71.019997,68.529999,69.699997,69.535767,1179900
2018-01-31,70.790001,70.989998,69.010002,69.459999,69.296333,894600
2018-02-01,69.089996,70.190002,68.519997,70.019997,69.855011,817400
2018-02-02,69.620003,69.680000,66.709999,67.120003,66.961845,1043300
2018-02-05,66.209999,66.830002,63.060001,63.150002,63.001202,1819800
2018-02-06,59.450001,65.000000,56.549999,64.139999,63.988869,2537800
2018-02-07,64.099998,67.099998,62.919998,66.010002,65.854462,2075000
2018-02-08,66.139999,66.260002,62.810001,62.820000,62.671978,3666200
2018-02-09,63.660000,63.660000,60.349998,62.230000,62.083366,2030200
2018-02-12,62.990002,63.900002,61.470001,63.090000,62.941341,2032900
2018-02-13,62.450001,63.009998,61.480000,62.270000,62.123276,1327100
2018-02-14,61.580002,63.779999,61.320000,63.660000,63.509998,1669000
2018-02-15,64.000000,64.110001,62.770000,63.709999,63.709999,1508500
2018-02-16,63.400002,64.300003,63.139999,63.189999,63.189999,1486300
2018-02-20,62.759998,63.480000,62.110001,62.470001,62.470001,982900
2018-02-21,62.400002,63.509998,62.049999,62.060001,62.060001,1304900
2018-02-22,62.480000,63.840000,62.080002,62.599998,62.599998,1006200
2018-02-23,62.910000,63.259998,61.240002,62.349998,62.349998,1878500
2018-02-26,62.680000,63.250000,61.889999,63.009998,63.009998,966600
2018-02-27,62.919998,63.639999,61.720001,61.740002,61.740002,2091400
2018-02-28,62.180000,62.619999,61.049999,61.060001,61.060001,2229000
2018-03-01,60.910000,61.040001,59.169998,59.340000,59.340000,1656900
2018-03-02,58.560001,60.160000,58.290001,60.040001,60.040001,1569400
2018-03-05,59.520000,60.619999,59.279999,60.110001,60.110001,1179900
2018-03-06,60.259998,60.599998,59.919998,60.200001,60.200001,1227300
2018-03-07,59.480000,60.360001,59.270000,60.189999,60.189999,910400
2018-03-08,60.459999,60.520000,59.110001,59.610001,59.610001,1073400
2018-03-09,60.290001,60.889999,59.869999,60.799999,60.799999,1016100
2018-03-12,60.790001,60.790001,59.840000,60.430000,60.430000,991000
2018-03-13,60.610001,61.360001,59.889999,60.110001,60.110001,834200
2018-03-14,60.330002,61.000000,59.639999,59.779999,59.779999,1658900
2018-03-15,59.950001,60.689999,59.700001,59.939999,59.939999,1203600
2018-03-16,60.000000,61.049999,59.889999,60.950001,60.950001,2009700
