Date,Open,High,Low,Close,Adj Close,Volume
2017-04-20,73.449997,74.290001,72.489998,74.160004,73.349411,1336100
2017-04-21,74.000000,74.489998,72.889999,73.209999,72.409790,681700
2017-04-24,75.139999,75.459999,74.720001,75.080002,74.259354,751200
2017-04-25,75.889999,76.000000,75.089996,75.190002,74.368156,560800
2017-04-26,75.220001,76.260002,75.050003,75.739998,74.912140,722900
2017-04-27,75.809998,76.760002,73.519997,74.900002,74.081314,1288200
2017-04-28,74.849998,75.000000,74.120003,74.519997,73.705467,931200
2017-05-01,75.000000,75.690002,74.339996,74.949997,74.130768,627900
2017-05-02,75.309998,76.129997,75.199997,75.830002,75.001152,843600
2017-05-03,75.550003,76.500000,75.339996,76.449997,75.614372,561800
2017-05-04,77.050003,77.389999,75.989998,76.410004,75.574814,620200
2017-05-05,76.739998,76.889999,75.660004,76.000000,75.169296,673000
2017-05-08,76.010002,76.099998,75.029999,75.629997,74.803337,494500
2017-05-09,75.750000,76.279999,75.330002,75.519997,74.694534,513800
2017-05-10,75.360001,75.580002,74.800003,75.510002,74.684654,408600
2017-05-11,75.199997,75.430000,74.010002,74.949997,74.130768,553800
2017-05-12,74.389999,74.790001,73.910004,74.410004,73.596680,640400
2017-05-15,74.800003,75.830002,74.410004,75.709999,74.882462,910600
2017-05-16,75.820000,76.809998,75.709999,76.800003,75.960548,579000
2017-05-17,76.800003,76.800003,71.599998,71.779999,70.995422,1312300
2017-05-18,71.730003,72.930000,71.379997,72.199997,71.410828,1139200
2017-05-19,72.459999,73.540001,72.050003,73.010002,72.211975,565400
2017-05-22,73.510002,73.510002,72.430000,73.169998,72.370224,624800
2017-05-23,72.739998,73.510002,71.540001,73.309998,72.508698,713400
2017-05-24,73.279999,73.550003,72.309998,72.849998,72.053726,563000
2017-05-25,73.349998,73.989998,72.940002,73.639999,72.835091,434300
2017-05-26,73.430000,73.820000,73.129997,73.680000,72.874657,534800
2017-05-30,73.160004,73.449997,72.430000,73.000000,72.202087,417900
2017-05-31,73.050003,73.050003,71.349998,72.269997,71.480057,947600
2017-06-01,72.839996,73.820000,72.080002,73.809998,73.003235,882600
2017-06-02,73.169998,73.730003,72.660004,73.330002,72.528481,566900
2017-06-05,73.500000,74.459999,73.389999,73.790001,72.983452,431900
2017-06-06,72.959999,73.910004,72.559998,73.589996,72.785637,749300
2017-06-07,73.889999,74.360001,73.300003,73.959999,73.151588,568900
